frame,time,head_tx,head_ty,head_tz,head_rx,head_ry,head_rz,Brows Inner Up,Brows Inner Down,Brows Outer Up,Brows Outer Down,Lip Stretch,Lip Kiss,Lip Corners Up,Lip Corners Down,Upper Lip Up,Upper Lip Down,Jaw Open,Mouth_Upper_C_tx,Mouth_Upper_C_ty,Mouth_Upper_C_tz,Mouth_Lower_C_tx,Mouth_Lower_C_ty,Mouth_Lower_C_tz,Chin_tx,Chin_ty,Chin_tz,Brow_Outer_L_tx,Brow_Outer_L_ty,Brow_Outer_L_tz,Brow_Inner_L_tx,Brow_Inner_L_ty,Brow_Inner_L_tz,Brow_Middle_L_tx,Brow_Middle_L_ty,Brow_Middle_L_tz,Mouth_Corner_L_tx,Mouth_Corner_L_ty,Mouth_Corner_L_tz,Mouth_Inner_Lower_C_tx,Mouth_Inner_Lower_C_ty,Mouth_Inner_Lower_C_tz,Brow_Outer_R_tx,Brow_Outer_R_ty,Brow_Outer_R_tz,Brow_Inner_R_tx,Brow_Inner_R_ty,Brow_Inner_R_tz,Brow_Middle_R_tx,Brow_Middle_R_ty,Brow_Middle_R_tz,Mouth_Corner_R_tx,Mouth_Corner_R_ty,Mouth_Corner_R_tz,Mouth_Upper_L_tx,Mouth_Upper_L_ty,Mouth_Upper_L_tz,Mouth_Upper_R_tx,Mouth_Upper_R_ty,Mouth_Upper_R_tz,Mouth_Inner_Upper_L_tx,Mouth_Inner_Upper_L_ty,Mouth_Inner_Upper_L_tz,Mouth_Inner_Upper_R_tx,Mouth_Inner_Upper_R_ty,Mouth_Inner_Upper_R_tz,Mouth_Inner_Lower_L_tx,Mouth_Inner_Lower_L_ty,Mouth_Inner_Lower_L_tz,Mouth_Inner_Lower_R_tx,Mouth_Inner_Lower_R_ty,Mouth_Inner_Lower_R_tz,Mouth_Lower_L_tx,Mouth_Lower_L_ty,Mouth_Lower_L_tz,Mouth_Lower_R_tx,Mouth_Lower_R_ty,Mouth_Lower_R_tz,Mouth_Inner_Upper_C_tx,Mouth_Inner_Upper_C_ty,Mouth_Inner_Upper_C_tz,Mouth_Inner_Corner_L_tx,Mouth_Inner_Corner_L_ty,Mouth_Inner_Corner_L_tz,Mouth_Inner_Corner_R_tx,Mouth_Inner_Corner_R_ty,Mouth_Inner_Corner_R_tz,Cheek_L_tx,Cheek_L_ty,Cheek_L_tz,Cheek_R_tx,Cheek_R_ty,Cheek_R_tz
47,1.566667,0.011236,-0.018735,-0.984160,-2.250082,4.053894,-8.749743,-0.000005,0.161997,-0.000000,0.076145,0.000000,0.620745,-0.000000,0.204804,0.157717,0.000000,0.066170,-0.000723,-0.017342,0.114650,-0.000654,-0.035588,0.114635,-0.000486,-0.060991,0.104027,0.048816,0.051788,0.090674,0.009561,0.051809,0.111023,0.035134,0.055034,0.104325,0.016262,-0.027501,0.105061,-0.000661,-0.027456,0.111227,-0.050424,0.051425,0.089998,-0.011452,0.051732,0.110880,-0.036954,0.054770,0.103833,-0.017497,-0.027628,0.104828,0.007771,-0.018144,0.107340,-0.009109,-0.018207,0.107223,0.005899,-0.024169,0.106022,-0.007174,-0.024218,0.105932,0.005918,-0.027357,0.104973,-0.007154,-0.027407,0.104882,0.007836,-0.033390,0.106162,-0.009043,-0.033454,0.106045,-0.000684,-0.023302,0.112287,0.012470,-0.026416,0.102214,-0.013675,-0.026515,0.102034,0.030485,-0.025348,0.097698,-0.031634,-0.025582,0.097271
48,1.600000,0.009107,-0.019299,-0.983884,-1.956549,4.835514,-9.439985,-0.000002,0.183567,-0.000000,0.074633,0.000000,0.607556,-0.000000,0.222177,0.152938,0.000000,0.057387,-0.000668,-0.017749,0.114548,-0.000606,-0.035391,0.114534,-0.000448,-0.061072,0.104062,0.048864,0.051429,0.090759,0.009222,0.051180,0.111123,0.034923,0.054445,0.104470,0.016753,-0.027777,0.104552,-0.000613,-0.027411,0.111227,-0.050386,0.051080,0.090122,-0.011007,0.051109,0.110993,-0.036643,0.054193,0.104011,-0.017888,-0.027900,0.104330,0.008042,-0.018513,0.107175,-0.009278,-0.018575,0.107065,0.006144,-0.024437,0.105847,-0.007321,-0.024485,0.105761,0.006161,-0.027376,0.104863,-0.007304,-0.027424,0.104777,0.008102,-0.033303,0.106040,-0.009219,-0.033365,0.105929,-0.000633,-0.023582,0.112222,0.012911,-0.026663,0.101759,-0.014019,-0.026758,0.101587,0.030726,-0.025573,0.097435,-0.031785,-0.025794,0.097036
49,1.633333,0.002841,-0.019907,-0.983938,-2.535257,6.527861,-13.130505,-0.000001,0.178147,-0.000000,0.133448,0.000000,0.574755,-0.000000,0.200460,0.174604,0.000000,0.054715,-0.001374,-0.018632,0.114406,-0.001259,-0.036599,0.114149,-0.000961,-0.062082,0.103376,0.048038,0.049849,0.091601,0.008463,0.050209,0.111612,0.034174,0.052871,0.105244,0.016240,-0.028808,0.104310,-0.001267,-0.028627,0.110927,-0.050963,0.049242,0.090340,-0.011917,0.050084,0.111352,-0.037488,0.052431,0.104332,-0.018591,-0.029024,0.103857,0.007436,-0.019395,0.107044,-0.009979,-0.019503,0.106817,0.005557,-0.025291,0.105654,-0.007992,-0.025375,0.105477,0.005591,-0.028497,0.104559,-0.007958,-0.028581,0.104383,0.007547,-0.034418,0.105700,-0.009869,-0.034526,0.105473,-0.001307,-0.024447,0.112042,0.012402,-0.027621,0.101516,-0.014697,-0.027789,0.101164,0.030198,-0.026363,0.097375,-0.032394,-0.026751,0.096560
50,1.666667,0.003712,-0.020708,-0.983383,-2.603117,5.213743,-14.560486,-0.000000,0.161855,-0.000000,0.161160,0.000000,0.487420,-0.000000,0.200108,0.111696,0.000000,0.093417,-0.001388,-0.019058,0.114209,-0.001308,-0.036897,0.113961,-0.001058,-0.062161,0.103038,0.048101,0.050115,0.091444,0.008753,0.050792,0.111445,0.034397,0.053328,0.105050,0.016860,-0.027893,0.103817,-0.001300,-0.029178,0.110830,-0.050880,0.049674,0.090171,-0.012067,0.050699,0.111177,-0.037559,0.053008,0.104125,-0.019286,-0.028049,0.103353,0.007746,-0.019432,0.106863,-0.010326,-0.019510,0.106631,0.005819,-0.025184,0.105498,-0.008315,-0.025245,0.105316,0.005848,-0.028742,0.104399,-0.008285,-0.028803,0.104218,0.007828,-0.034457,0.105567,-0.010245,-0.034535,0.105334,-0.001335,-0.024544,0.111947,0.012952,-0.027102,0.101077,-0.015315,-0.027224,0.100714,0.030455,-0.025884,0.097187,-0.032722,-0.026157,0.096375
51,1.700000,0.004420,-0.020894,-0.983215,-2.608097,4.715822,-14.715155,-0.000000,0.158188,-0.000000,0.163088,0.000000,0.468542,-0.000000,0.197062,0.100928,0.000000,0.100843,-0.001360,-0.018983,0.114234,-0.001279,-0.036807,0.113994,-0.001030,-0.062110,0.103104,0.048115,0.050138,0.091432,0.008766,0.050802,0.111439,0.034409,0.053350,0.105039,0.016829,-0.027887,0.103868,-0.001273,-0.029066,0.110854,-0.050871,0.049697,0.090172,-0.012052,0.050709,0.111174,-0.037545,0.053030,0.104123,-0.019203,-0.028046,0.103413,0.007744,-0.019384,0.106892,-0.010272,-0.019463,0.106665,0.005820,-0.025149,0.105527,-0.008263,-0.025211,0.105349,0.005849,-0.028655,0.104435,-0.008234,-0.028717,0.104257,0.007826,-0.034384,0.105601,-0.010190,-0.034463,0.105373,-0.001307,-0.024499,0.111964,0.012927,-0.027075,0.101123,-0.015240,-0.027199,0.100767,0.030454,-0.025886,0.097203,-0.032672,-0.026163,0.096406
52,1.733333,-0.001077,-0.023490,-0.982896,-2.851901,6.656243,-17.025217,-0.000000,0.005071,-0.000000,0.140106,0.000000,0.623108,-0.000000,0.082296,0.125834,0.000000,0.027529,-0.001938,-0.019767,0.114221,-0.001814,-0.036359,0.114287,-0.001428,-0.062227,0.103710,0.047464,0.050115,0.092285,0.009681,0.051236,0.112144,0.034791,0.053977,0.105673,0.015001,-0.027701,0.105048,-0.001816,-0.028102,0.110999,-0.051524,0.049379,0.090486,-0.014508,0.051057,0.111707,-0.039405,0.053427,0.104326,-0.018408,-0.027952,0.104437,0.006546,-0.019905,0.107267,-0.010158,-0.020030,0.106961,0.004723,-0.025950,0.105816,-0.008194,-0.026047,0.105579,0.004751,-0.027836,0.105103,-0.008166,-0.027933,0.104867,0.006670,-0.033806,0.106204,-0.010035,-0.033931,0.105898,-0.001848,-0.025639,0.111729,0.011261,-0.027029,0.102124,-0.014574,-0.027223,0.101651,0.029406,-0.026563,0.097639,-0.032550,-0.027026,0.096507
53,1.766667,-0.001888,-0.023714,-0.982736,-2.869722,6.729997,-17.050785,-0.000000,0.006306,-0.000000,0.152621,0.000000,0.656735,-0.000000,0.078826,0.140166,0.000000,0.034182,-0.001892,-0.019617,0.114260,-0.001766,-0.036716,0.114226,-0.001388,-0.062372,0.103508,0.047494,0.050068,0.092263,0.009616,0.051151,0.112129,0.034758,0.053884,0.105665,0.014994,-0.027834,0.105084,-0.001768,-0.028441,0.110927,-0.051493,0.049344,0.090491,-0.014371,0.050976,0.111701,-0.039303,0.053342,0.104340,-0.018317,-0.028077,0.104491,0.006565,-0.019836,0.107281,-0.010090,-0.019958,0.106985,0.004744,-0.025892,0.105833,-0.008130,-0.025986,0.105603,0.004775,-0.028127,0.105015,-0.008099,-0.028221,0.104785,0.006690,-0.034121,0.106116,-0.009965,-0.034242,0.105819,-0.001804,-0.025525,0.111765,0.011257,-0.027122,0.102159,-0.014490,-0.027310,0.101700,0.029423,-0.026577,0.097657,-0.032490,-0.027029,0.096554
54,1.800000,-0.001755,-0.023614,-0.982725,-2.855278,6.674685,-16.817640,-0.000000,0.016627,-0.000000,0.153397,0.000000,0.654126,-0.000000,0.085214,0.143168,0.000000,0.038522,-0.001875,-0.019614,0.114256,-0.001751,-0.036685,0.114223,-0.001377,-0.062354,0.103513,0.047508,0.050081,0.092247,0.009606,0.051148,0.112117,0.034756,0.053885,0.105653,0.015058,-0.027842,0.105037,-0.001753,-0.028430,0.110931,-0.051482,0.049360,0.090486,-0.014331,0.050974,0.111692,-0.039272,0.053347,0.104336,-0.018352,-0.028084,0.104447,0.006605,-0.019835,0.107265,-0.010100,-0.019956,0.106970,0.004780,-0.025881,0.105819,-0.008138,-0.025974,0.105591,0.004811,-0.028121,0.105002,-0.008107,-0.028214,0.104774,0.006729,-0.034104,0.106105,-0.009976,-0.034225,0.105810,-0.001789,-0.025507,0.111768,0.011316,-0.027125,0.102118,-0.014520,-0.027312,0.101661,0.029458,-0.026564,0.097637,-0.032499,-0.027012,0.096543
55,1.833333,-0.002852,-0.023984,-0.982821,-2.817163,6.789886,-17.023148,-0.000000,0.044751,-0.000000,0.102147,0.000000,0.717184,-0.000000,0.007370,0.209816,0.000000,0.025767,-0.001969,-0.018811,0.114539,-0.001833,-0.036553,0.114399,-0.001443,-0.062272,0.103743,0.047527,0.050627,0.092293,0.009258,0.050789,0.112210,0.034493,0.054169,0.105719,0.014323,-0.026885,0.105743,-0.001835,-0.028055,0.111006,-0.051668,0.049877,0.090457,-0.014168,0.050612,0.111777,-0.039194,0.053612,0.104356,-0.017803,-0.027127,0.105151,0.006192,-0.019161,0.107786,-0.009870,-0.019282,0.107490,0.004407,-0.025347,0.106322,-0.007940,-0.025440,0.106094,0.004442,-0.027627,0.105394,-0.007905,-0.027720,0.105166,0.006326,-0.033691,0.106483,-0.009737,-0.033813,0.106187,-0.001875,-0.025076,0.111956,0.010656,-0.026251,0.102733,-0.014038,-0.026437,0.102277,0.029099,-0.026422,0.097896,-0.032286,-0.026884,0.096764
56,1.866667,-0.002955,-0.024464,-0.982740,-2.580859,6.568210,-16.938704,-0.000000,0.063250,-0.000000,0.081432,0.000000,0.639650,0.010122,-0.031066,0.229765,0.000000,0.028836,-0.001802,-0.018814,0.114481,-0.001683,-0.036324,0.114249,-0.001335,-0.062244,0.103693,0.047728,0.050784,0.092148,0.009351,0.050809,0.112132,0.034619,0.054274,0.105601,0.015301,-0.026290,0.104989,-0.001682,-0.028133,0.110996,-0.051508,0.050122,0.090459,-0.013837,0.050655,0.111738,-0.038912,0.053783,0.104350,-0.018476,-0.026512,0.104421,0.006761,-0.019083,0.107697,-0.010127,-0.019194,0.107413,0.004920,-0.025086,0.106249,-0.008160,-0.025172,0.106029,0.004953,-0.027566,0.105263,-0.008127,-0.027652,0.105043,0.006877,-0.033388,0.106365,-0.010011,-0.033499,0.106081,-0.001720,-0.024894,0.112004,0.011538,-0.025793,0.102064,-0.014623,-0.025965,0.101624,0.029602,-0.026182,0.097527,-0.032518,-0.026591,0.096482
57,1.900000,-0.003189,-0.024454,-0.982695,-2.435566,6.300575,-16.715664,-0.000000,0.055412,-0.000000,0.091440,0.000000,0.518622,0.022880,-0.029452,0.257521,0.000000,0.038286,-0.001740,-0.018548,0.114499,-0.001624,-0.036176,0.114064,-0.001292,-0.062274,0.103585,0.047786,0.050741,0.092082,0.009597,0.051054,0.112077,0.034812,0.054352,0.105525,0.016240,-0.026088,0.104158,-0.001622,-0.028308,0.110961,-0.051402,0.050120,0.090460,-0.013893,0.050907,0.111693,-0.038920,0.053891,0.104319,-0.019280,-0.026308,0.103582,0.007257,-0.018939,0.107625,-0.010503,-0.019050,0.107337,0.005363,-0.024750,0.106189,-0.008493,-0.024836,0.105965,0.005400,-0.027660,0.105048,-0.008456,-0.027746,0.104824,0.007369,-0.033254,0.106163,-0.010391,-0.033364,0.105875,-0.001665,-0.024508,0.112128,0.012377,-0.025555,0.101330,-0.015334,-0.025727,0.100881,0.030045,-0.026056,0.097157,-0.032851,-0.026445,0.096138
58,1.933333,-0.002646,-0.022779,-0.983691,-3.460377,5.938026,-16.703779,-0.000000,0.007902,-0.000000,0.116713,0.000000,0.318089,0.007568,0.034975,0.332960,0.000000,-0.002065,-0.002423,-0.017790,0.114603,-0.002282,-0.033387,0.114300,-0.001834,-0.061101,0.104908,0.047101,0.050946,0.092312,0.009414,0.051805,0.112072,0.034469,0.054891,0.105614,0.017143,-0.026931,0.102768,-0.002281,-0.026057,0.111452,-0.051990,0.050113,0.090118,-0.015235,0.051598,0.111527,-0.040028,0.054265,0.103965,-0.021282,-0.027258,0.101907,0.007357,-0.018759,0.107468,-0.011856,-0.018923,0.107038,0.005402,-0.024253,0.106037,-0.009745,-0.024383,0.105698,0.005440,-0.026102,0.105097,-0.009707,-0.026231,0.104757,0.007493,-0.031395,0.106242,-0.011719,-0.031559,0.105811,-0.002323,-0.023638,0.112408,0.013125,-0.025727,0.100107,-0.017169,-0.025986,0.099429,0.030158,-0.026124,0.096744,-0.034023,-0.026672,0.095303
59,1.966667,-0.001975,-0.022481,-0.984386,-3.547077,5.469872,-16.507494,-0.000000,0.004626,-0.000000,0.147361,0.000000,0.342711,-0.004590,0.019101,0.340170,0.000000,-0.011640,-0.002204,-0.017384,0.114706,-0.002088,-0.033175,0.114500,-0.001702,-0.060777,0.105121,0.047285,0.050697,0.092131,0.009575,0.051934,0.111913,0.034659,0.054688,0.105458,0.016833,-0.026180,0.103323,-0.002081,-0.025678,0.111543,-0.051717,0.049990,0.090114,-0.014865,0.051760,0.111415,-0.039703,0.054156,0.103944,-0.020638,-0.026446,0.102563,0.007317,-0.018282,0.107677,-0.011418,-0.018415,0.107297,0.005378,-0.023883,0.106262,-0.009345,-0.023987,0.105964,0.005409,-0.025664,0.105349,-0.009313,-0.025768,0.105051,0.007431,-0.031044,0.106502,-0.011304,-0.031176,0.106122,-0.002116,-0.023347,0.112470,0.012866,-0.025123,0.100604,-0.016579,-0.025331,0.100007,0.030110,-0.025766,0.096962,-0.033650,-0.026218,0.095669
60,2.000000,0.001557,-0.021496,-0.985452,-4.079631,3.470484,-15.865915,0.001481,0.010900,-0.000000,0.113119,0.000000,0.360446,0.081172,-0.006355,0.380186,0.000000,-0.002476,-0.002318,-0.015741,0.114990,-0.002222,-0.032755,0.114617,-0.001885,-0.060112,0.105247,0.047414,0.052159,0.091579,0.009549,0.053047,0.111396,0.034662,0.056191,0.104862,0.016925,-0.023920,0.103489,-0.002198,-0.025367,0.111625,-0.051756,0.051635,0.089502,-0.014765,0.052919,0.110887,-0.039615,0.055799,0.103307,-0.020979,-0.024116,0.102699,0.007311,-0.016686,0.108133,-0.011642,-0.016783,0.107738,0.005348,-0.022248,0.106775,-0.009567,-0.022326,0.106464,0.005388,-0.024976,0.105574,-0.009528,-0.025053,0.105263,0.007409,-0.030203,0.106785,-0.011544,-0.030301,0.106390,-0.002242,-0.021806,0.112838,0.012940,-0.023180,0.100759,-0.016891,-0.023334,0.100137,0.030090,-0.024488,0.097149,-0.033862,-0.024818,0.095816
61,2.033334,0.001557,-0.021496,-0.985452,-4.079631,3.470484,-15.865915,0.001481,0.010900,-0.000000,0.113119,0.000000,0.360446,0.081172,-0.006355,0.380186,0.000000,-0.002476,-0.002318,-0.015741,0.114990,-0.002222,-0.032755,0.114617,-0.001885,-0.060112,0.105247,0.047414,0.052159,0.091579,0.009549,0.053047,0.111396,0.034662,0.056191,0.104862,0.016925,-0.023920,0.103489,-0.002198,-0.025367,0.111625,-0.051756,0.051635,0.089502,-0.014765,0.052919,0.110887,-0.039615,0.055799,0.103307,-0.020979,-0.024116,0.102699,0.007311,-0.016686,0.108133,-0.011642,-0.016783,0.107738,0.005348,-0.022248,0.106775,-0.009567,-0.022326,0.106464,0.005388,-0.024976,0.105574,-0.009528,-0.025053,0.105263,0.007409,-0.030203,0.106785,-0.011544,-0.030301,0.106390,-0.002242,-0.021806,0.112838,0.012940,-0.023180,0.100759,-0.016891,-0.023334,0.100137,0.030090,-0.024488,0.097149,-0.033862,-0.024818,0.095816
62,2.066667,0.002731,-0.021641,-0.985318,-3.774039,2.781251,-15.305500,-0.000642,0.040281,-0.000000,0.089505,0.000000,0.326561,0.040451,-0.003357,0.358306,0.000000,0.023830,-0.002100,-0.015816,0.114948,-0.002013,-0.033173,0.114489,-0.001712,-0.060307,0.104954,0.047654,0.052270,0.091390,0.009607,0.053016,0.111288,0.034779,0.056214,0.104716,0.017325,-0.024339,0.103234,-0.001990,-0.025863,0.111529,-0.051549,0.051827,0.089510,-0.014291,0.052909,0.110835,-0.039223,0.055884,0.103313,-0.020991,-0.024510,0.102510,0.007619,-0.016818,0.107980,-0.011539,-0.016904,0.107618,0.005638,-0.022336,0.106631,-0.009460,-0.022403,0.106345,0.005677,-0.025450,0.105346,-0.009421,-0.025518,0.105061,0.007708,-0.030662,0.106559,-0.011450,-0.030748,0.106197,-0.002033,-0.021799,0.112826,0.013311,-0.023531,0.100541,-0.016885,-0.023667,0.099971,0.030358,-0.024560,0.097022,-0.033778,-0.024847,0.095811
63,2.100000,0.005771,-0.020399,-0.985493,-3.669623,0.880412,-14.296789,-0.000321,0.065638,-0.000000,0.066699,0.000000,0.230559,-0.012278,0.024775,0.307246,0.000000,0.062567,-0.001818,-0.015435,0.114871,-0.001778,-0.033162,0.114370,-0.001576,-0.059985,0.104719,0.048122,0.053416,0.090696,0.009743,0.053791,0.110751,0.035011,0.057290,0.104054,0.018414,-0.024271,0.102510,-0.001745,-0.026190,0.111503,-0.051231,0.053234,0.089085,-0.013524,0.053748,0.110374,-0.038574,0.057156,0.102862,-0.021611,-0.024342,0.101867,0.008308,-0.016476,0.107670,-0.011704,-0.016512,0.107349,0.006261,-0.021811,0.106381,-0.009597,-0.021839,0.106126,0.006290,-0.025721,0.104984,-0.009568,-0.025749,0.104729,0.008357,-0.030772,0.106243,-0.011656,-0.030807,0.105921,-0.001777,-0.021096,0.112903,0.014298,-0.023456,0.099927,-0.017417,-0.023512,0.099417,0.030945,-0.023956,0.096797,-0.033954,-0.024071,0.095755
64,2.133333,0.005771,-0.020399,-0.985493,-3.669623,0.880412,-14.296789,-0.000321,0.065638,-0.000000,0.066699,0.000000,0.230559,-0.012278,0.024775,0.307246,0.000000,0.062567,-0.001818,-0.015435,0.114871,-0.001778,-0.033162,0.114370,-0.001576,-0.059985,0.104719,0.048122,0.053416,0.090696,0.009743,0.053791,0.110751,0.035011,0.057290,0.104054,0.018414,-0.024271,0.102510,-0.001745,-0.026190,0.111503,-0.051231,0.053234,0.089085,-0.013524,0.053748,0.110374,-0.038574,0.057156,0.102862,-0.021611,-0.024342,0.101867,0.008308,-0.016476,0.107670,-0.011704,-0.016512,0.107349,0.006261,-0.021811,0.106381,-0.009597,-0.021839,0.106126,0.006290,-0.025721,0.104984,-0.009568,-0.025749,0.104729,0.008357,-0.030772,0.106243,-0.011656,-0.030807,0.105921,-0.001777,-0.021096,0.112903,0.014298,-0.023456,0.099927,-0.017417,-0.023512,0.099417,0.030945,-0.023956,0.096797,-0.033954,-0.024071,0.095755
65,2.166667,0.008995,-0.019831,-0.983627,-3.226705,-0.974682,-12.856691,-0.000187,0.066519,-0.000000,-0.001307,0.000000,0.090644,-0.010131,0.144188,0.292877,0.000000,0.122697,-0.001304,-0.014458,0.112591,-0.001304,-0.033161,0.111758,-0.001205,-0.058802,0.101913,0.047865,0.053681,0.088318,0.010187,0.053542,0.108277,0.034966,0.057519,0.101455,0.019327,-0.024479,0.099318,-0.001270,-0.026777,0.109124,-0.049897,0.053723,0.087160,-0.012702,0.053552,0.108007,-0.037310,0.057550,0.100600,-0.021631,-0.024457,0.098844,0.009022,-0.015836,0.105141,-0.011456,-0.015825,0.104905,0.006930,-0.020807,0.103926,-0.009343,-0.020798,0.103738,0.006948,-0.026239,0.102206,-0.009325,-0.026230,0.102017,0.009034,-0.030996,0.103470,-0.011445,-0.030985,0.103233,-0.001287,-0.019709,0.110837,0.015148,-0.023420,0.096950,-0.017398,-0.023403,0.096574,0.031083,-0.023105,0.094424,-0.033274,-0.023069,0.093683
66,2.200000,0.009104,-0.019455,-0.982727,-3.153949,-1.032486,-11.750580,-0.000055,0.035752,-0.000000,0.019995,0.000000,0.133029,-0.003917,0.233752,0.278632,0.000000,0.140935,-0.001346,-0.014809,0.112847,-0.001335,-0.033879,0.112013,-0.001213,-0.059310,0.101922,0.047836,0.053356,0.088534,0.010450,0.053642,0.108466,0.035157,0.057355,0.101655,0.018879,-0.025408,0.099958,-0.001303,-0.027292,0.109292,-0.049915,0.053359,0.087377,-0.013011,0.053643,0.108189,-0.037550,0.057358,0.100794,-0.021256,-0.025410,0.099479,0.008779,-0.016250,0.105345,-0.011289,-0.016251,0.105106,0.006714,-0.021342,0.104114,-0.009194,-0.021343,0.103924,0.006735,-0.026826,0.102383,-0.009173,-0.026827,0.102193,0.008801,-0.031768,0.103639,-0.011267,-0.031769,0.103400,-0.001324,-0.020156,0.111019,0.014747,-0.024211,0.097539,-0.017068,-0.024213,0.097159,0.030928,-0.023571,0.094827,-0.033179,-0.023574,0.094062
67,2.233333,0.012079,-0.021583,-0.982721,-3.054914,-2.005254,-7.917892,0.099324,-0.013192,-0.000000,0.046538,0.000000,0.441653,-0.001171,0.055295,0.183038,0.000000,0.062672,-0.000816,-0.015317,0.112894,-0.000830,-0.032495,0.112950,-0.000779,-0.058204,0.103259,0.048325,0.054324,0.088287,0.012533,0.055298,0.108428,0.036712,0.059095,0.101270,0.017046,-0.023521,0.102334,-0.000801,-0.025079,0.109778,-0.049507,0.054408,0.087578,-0.014010,0.055320,0.108234,-0.038076,0.059159,0.100726,-0.018540,-0.023495,0.102082,0.008130,-0.015947,0.105850,-0.009663,-0.015934,0.105724,0.006181,-0.021551,0.104633,-0.007705,-0.021541,0.104535,0.006186,-0.024723,0.103595,-0.007700,-0.024713,0.103497,0.008127,-0.030122,0.104845,-0.009666,-0.030109,0.104719,-0.000805,-0.020950,0.110813,0.013158,-0.022944,0.099655,-0.014613,-0.022924,0.099459,0.030357,-0.023028,0.095748,-0.031754,-0.022983,0.095306
68,2.266667,0.012150,-0.022128,-0.982285,-2.592239,-1.459903,-6.375736,0.074814,-0.010534,-0.000000,0.028332,0.000000,0.370577,-0.000612,0.129446,0.182469,0.000000,0.076907,-0.000600,-0.015567,0.112802,-0.000609,-0.032988,0.112602,-0.000572,-0.058665,0.102788,0.048468,0.053910,0.088278,0.012403,0.054854,0.108466,0.036680,0.058524,0.101332,0.018227,-0.024833,0.101237,-0.000589,-0.025921,0.109625,-0.049332,0.053975,0.087759,-0.013483,0.054871,0.108328,-0.037677,0.058574,0.100937,-0.019315,-0.024811,0.101041,0.008824,-0.016465,0.105459,-0.009947,-0.016454,0.105361,0.006819,-0.021852,0.104241,-0.007935,-0.021843,0.104164,0.006823,-0.025650,0.103038,-0.007931,-0.025641,0.102961,0.008822,-0.030888,0.104280,-0.009949,-0.030878,0.104182,-0.000592,-0.020978,0.110826,0.014225,-0.023942,0.098691,-0.015285,-0.023926,0.098536,0.030981,-0.023448,0.095250,-0.032004,-0.023412,0.094921
69,2.300000,0.011931,-0.022228,-0.982207,-2.472182,-1.193723,-6.189947,0.064475,-0.006809,-0.000000,0.027436,0.000000,0.341152,-0.000314,0.147947,0.189643,0.000000,0.081760,-0.000639,-0.015517,0.112816,-0.000648,-0.032954,0.112615,-0.000608,-0.058640,0.102811,0.048454,0.053892,0.088297,0.012370,0.054840,0.108479,0.036655,0.058500,0.101352,0.018187,-0.024754,0.101261,-0.000628,-0.025885,0.109636,-0.049350,0.053955,0.087761,-0.013488,0.054857,0.108336,-0.037689,0.058548,0.100944,-0.019346,-0.024732,0.101052,0.008785,-0.016415,0.105486,-0.009982,-0.016404,0.105382,0.006780,-0.021804,0.104268,-0.007970,-0.021795,0.104186,0.006785,-0.025606,0.103062,-0.007966,-0.025597,0.102979,0.008783,-0.030842,0.104305,-0.009984,-0.030831,0.104201,-0.000631,-0.020937,0.110840,0.014186,-0.023874,0.098711,-0.015315,-0.023856,0.098547,0.030946,-0.023415,0.095271,-0.032036,-0.023379,0.094919
70,2.333333,0.012601,-0.021530,-0.982535,-2.487654,-0.484247,-4.513564,0.057063,-0.003995,-0.000000,0.045549,0.000000,0.335796,-0.000158,0.081603,0.349162,0.000000,0.080102,-0.000452,-0.013710,0.113298,-0.000451,-0.033077,0.112588,-0.000413,-0.058786,0.102769,0.048532,0.053460,0.088368,0.012461,0.054553,0.108575,0.036750,0.058046,0.101457,0.018299,-0.023965,0.101316,-0.000438,-0.025979,0.109611,-0.049214,0.053475,0.087981,-0.013303,0.054557,0.108472,-0.037535,0.058057,0.101163,-0.019108,-0.023962,0.101167,0.008928,-0.015238,0.106099,-0.009775,-0.015237,0.106025,0.006928,-0.020639,0.104873,-0.007766,-0.020638,0.104815,0.006935,-0.025501,0.103180,-0.007760,-0.025500,0.103121,0.008934,-0.030684,0.104410,-0.009769,-0.030682,0.104335,-0.000444,-0.019648,0.111304,0.014300,-0.022888,0.098753,-0.015089,-0.022886,0.098636,0.031084,-0.023312,0.095202,-0.031844,-0.023308,0.094952
71,2.366667,0.014431,-0.021549,-0.981852,-2.567559,-1.202091,-3.547803,0.058868,-0.002217,-0.000000,0.009762,0.000000,0.305853,-0.000079,0.067183,0.389686,0.000000,0.039489,-0.000414,-0.013605,0.113288,-0.000432,-0.031208,0.112902,-0.000429,-0.057810,0.103785,0.048712,0.054246,0.088181,0.012611,0.054837,0.108490,0.036887,0.058801,0.101264,0.018563,-0.023866,0.101106,-0.000414,-0.024202,0.109958,-0.049205,0.054350,0.087843,-0.013244,0.054864,0.108401,-0.037461,0.058879,0.101007,-0.019326,-0.023825,0.100973,0.009083,-0.015147,0.106052,-0.009862,-0.015127,0.105985,0.007063,-0.020495,0.104836,-0.007846,-0.020479,0.104784,0.007064,-0.024122,0.103462,-0.007845,-0.024105,0.103409,0.009072,-0.029248,0.104700,-0.009873,-0.029227,0.104633,-0.000413,-0.019478,0.111330,0.014538,-0.022660,0.098571,-0.015281,-0.022627,0.098466,0.031211,-0.023193,0.095123,-0.031931,-0.023124,0.094901
