frame,time,head_tx,head_ty,head_tz,head_rx,head_ry,head_rz,Brows Inner Up,Brows Inner Down,Brows Outer Up,Brows Outer Down,Lip Stretch,Lip Kiss,Lip Corners Up,Lip Corners Down,Upper Lip Up,Upper Lip Down,Jaw Open,Mouth_Upper_C_tx,Mouth_Upper_C_ty,Mouth_Upper_C_tz,Mouth_Lower_C_tx,Mouth_Lower_C_ty,Mouth_Lower_C_tz,Chin_tx,Chin_ty,Chin_tz,Brow_Outer_L_tx,Brow_Outer_L_ty,Brow_Outer_L_tz,Brow_Inner_L_tx,Brow_Inner_L_ty,Brow_Inner_L_tz,Brow_Middle_L_tx,Brow_Middle_L_ty,Brow_Middle_L_tz,Mouth_Corner_L_tx,Mouth_Corner_L_ty,Mouth_Corner_L_tz,Mouth_Inner_Lower_C_tx,Mouth_Inner_Lower_C_ty,Mouth_Inner_Lower_C_tz,Brow_Outer_R_tx,Brow_Outer_R_ty,Brow_Outer_R_tz,Brow_Inner_R_tx,Brow_Inner_R_ty,Brow_Inner_R_tz,Brow_Middle_R_tx,Brow_Middle_R_ty,Brow_Middle_R_tz,Mouth_Corner_R_tx,Mouth_Corner_R_ty,Mouth_Corner_R_tz,Mouth_Upper_L_tx,Mouth_Upper_L_ty,Mouth_Upper_L_tz,Mouth_Upper_R_tx,Mouth_Upper_R_ty,Mouth_Upper_R_tz,Mouth_Inner_Upper_L_tx,Mouth_Inner_Upper_L_ty,Mouth_Inner_Upper_L_tz,Mouth_Inner_Upper_R_tx,Mouth_Inner_Upper_R_ty,Mouth_Inner_Upper_R_tz,Mouth_Inner_Lower_L_tx,Mouth_Inner_Lower_L_ty,Mouth_Inner_Lower_L_tz,Mouth_Inner_Lower_R_tx,Mouth_Inner_Lower_R_ty,Mouth_Inner_Lower_R_tz,Mouth_Lower_L_tx,Mouth_Lower_L_ty,Mouth_Lower_L_tz,Mouth_Lower_R_tx,Mouth_Lower_R_ty,Mouth_Lower_R_tz,Mouth_Inner_Upper_C_tx,Mouth_Inner_Upper_C_ty,Mouth_Inner_Upper_C_tz,Mouth_Inner_Corner_L_tx,Mouth_Inner_Corner_L_ty,Mouth_Inner_Corner_L_tz,Mouth_Inner_Corner_R_tx,Mouth_Inner_Corner_R_ty,Mouth_Inner_Corner_R_tz,Cheek_L_tx,Cheek_L_ty,Cheek_L_tz,Cheek_R_tx,Cheek_R_ty,Cheek_R_tz
45,1.500000,0.031862,-0.018244,-0.972506,1.041943,3.566824,-0.596161,-0.000227,0.146165,0.000000,0.290183,0.439467,0.000000,-0.000000,0.059692,0.000000,0.265933,0.174950,0.000001,-0.019815,0.113418,-0.000012,-0.031210,0.113443,-0.000042,-0.055756,0.103271,0.049696,0.046878,0.090990,0.010762,0.050248,0.111371,0.036486,0.050811,0.104808,0.026693,-0.020603,0.097146,-0.000007,-0.026328,0.111679,-0.049553,0.046989,0.091010,-0.010603,0.050272,0.111375,-0.036329,0.050893,0.104823,-0.026700,-0.020543,0.097157,0.013350,-0.017820,0.105278,-0.013347,-0.017790,0.105284,0.010921,-0.021878,0.104025,-0.010927,-0.021853,0.104030,0.010917,-0.024996,0.103598,-0.010931,-0.024971,0.103603,0.013337,-0.028607,0.104846,-0.013359,-0.028577,0.104851,-0.000002,-0.022283,0.112107,0.021843,-0.021638,0.095271,-0.021853,-0.021589,0.095280,0.035648,-0.020037,0.094504,-0.035654,-0.019957,0.094519
46,1.533333,0.031879,-0.018254,-0.972534,1.051720,3.558286,-0.601750,-0.000112,0.145271,0.000000,0.290005,0.439356,0.000000,-0.000000,0.059684,0.000000,0.265960,0.174740,0.000001,-0.019816,0.113414,-0.000012,-0.031210,0.113438,-0.000042,-0.055755,0.103267,0.049693,0.046883,0.090984,0.010766,0.050253,0.111363,0.036487,0.050819,0.104799,0.026690,-0.020604,0.097142,-0.000007,-0.026328,0.111675,-0.049550,0.046995,0.091004,-0.010607,0.050277,0.111368,-0.036330,0.050900,0.104814,-0.026697,-0.020543,0.097153,0.013348,-0.017820,0.105274,-0.013345,-0.017790,0.105280,0.010919,-0.021878,0.104021,-0.010926,-0.021854,0.104026,0.010916,-0.024996,0.103594,-0.010930,-0.024971,0.103599,0.013336,-0.028607,0.104842,-0.013358,-0.028577,0.104847,-0.000002,-0.022284,0.112103,0.021841,-0.021639,0.095267,-0.021850,-0.021589,0.095276,0.035646,-0.020038,0.094500,-0.035652,-0.019957,0.094515
47,1.566667,0.031897,-0.018264,-0.972563,1.061391,3.549065,-0.607825,-0.000027,0.144554,0.000000,0.289882,0.439269,0.000000,-0.000000,0.059670,0.000000,0.265980,0.174564,0.000001,-0.019816,0.113411,-0.000012,-0.031209,0.113435,-0.000042,-0.055754,0.103265,0.049689,0.046890,0.090976,0.010771,0.050259,0.111355,0.036488,0.050827,0.104790,0.026689,-0.020604,0.097139,-0.000007,-0.026328,0.111672,-0.049546,0.047002,0.090996,-0.010612,0.050283,0.111359,-0.036331,0.050909,0.104805,-0.026695,-0.020544,0.097150,0.013348,-0.017821,0.105271,-0.013344,-0.017791,0.105277,0.010919,-0.021879,0.104018,-0.010925,-0.021854,0.104023,0.010915,-0.024996,0.103591,-0.010929,-0.024971,0.103596,0.013335,-0.028607,0.104839,-0.013357,-0.028577,0.104845,-0.000002,-0.022284,0.112100,0.021839,-0.021639,0.095265,-0.021848,-0.021590,0.095274,0.035645,-0.020038,0.094498,-0.035651,-0.019958,0.094512
48,1.600000,0.031901,-0.018266,-0.972570,1.063560,3.546854,-0.609288,-0.000013,0.144429,0.000000,0.289863,0.439255,0.000000,-0.000000,0.059666,0.000000,0.265983,0.174532,0.000001,-0.019816,0.113410,-0.000012,-0.031209,0.113435,-0.000042,-0.055754,0.103264,0.049689,0.046892,0.090974,0.010773,0.050260,0.111352,0.036489,0.050830,0.104787,0.026688,-0.020604,0.097139,-0.000007,-0.026328,0.111672,-0.049545,0.047004,0.090994,-0.010613,0.050285,0.111356,-0.036331,0.050912,0.104802,-0.026695,-0.020544,0.097150,0.013347,-0.017821,0.105271,-0.013344,-0.017791,0.105276,0.010918,-0.021879,0.104018,-0.010925,-0.021854,0.104022,0.010915,-0.024996,0.103591,-0.010929,-0.024971,0.103596,0.013335,-0.028607,0.104839,-0.013356,-0.028577,0.104844,-0.000002,-0.022284,0.112099,0.021839,-0.021639,0.095264,-0.021848,-0.021590,0.095273,0.035644,-0.020038,0.094497,-0.035651,-0.019958,0.094512
49,1.633333,0.031905,-0.018268,-0.972577,1.065577,3.544719,-0.610704,-0.000003,0.144336,0.000000,0.289850,0.439243,0.000000,-0.000000,0.059663,0.000000,0.265985,0.174508,0.000001,-0.019816,0.113410,-0.000012,-0.031209,0.113435,-0.000042,-0.055754,0.103264,0.049687,0.046894,0.090971,0.010774,0.050262,0.111349,0.036489,0.050833,0.104784,0.026688,-0.020604,0.097139,-0.000007,-0.026328,0.111672,-0.049544,0.047006,0.090991,-0.010615,0.050287,0.111353,-0.036331,0.050915,0.104799,-0.026695,-0.020544,0.097150,0.013347,-0.017821,0.105271,-0.013344,-0.017791,0.105276,0.010918,-0.021879,0.104018,-0.010925,-0.021854,0.104022,0.010915,-0.024996,0.103591,-0.010928,-0.024971,0.103595,0.013335,-0.028607,0.104839,-0.013356,-0.028577,0.104844,-0.000002,-0.022284,0.112099,0.021839,-0.021639,0.095264,-0.021848,-0.021590,0.095273,0.035644,-0.020038,0.094497,-0.035650,-0.019958,0.094512
50,1.666667,0.031906,-0.018268,-0.972578,1.066006,3.544250,-0.611016,-0.000001,0.144321,0.000000,0.289848,0.439242,0.000000,-0.000000,0.059663,0.000000,0.265985,0.174504,0.000001,-0.019816,0.113410,-0.000012,-0.031209,0.113435,-0.000042,-0.055754,0.103264,0.049687,0.046895,0.090970,0.010775,0.050263,0.111348,0.036489,0.050834,0.104783,0.026688,-0.020604,0.097139,-0.000007,-0.026328,0.111672,-0.049544,0.047007,0.090991,-0.010616,0.050287,0.111353,-0.036331,0.050916,0.104798,-0.026695,-0.020544,0.097150,0.013347,-0.017821,0.105271,-0.013344,-0.017791,0.105276,0.010918,-0.021879,0.104018,-0.010925,-0.021854,0.104022,0.010915,-0.024996,0.103591,-0.010928,-0.024971,0.103595,0.013335,-0.028607,0.104839,-0.013356,-0.028577,0.104844,-0.000002,-0.022284,0.112099,0.021838,-0.021639,0.095264,-0.021848,-0.021590,0.095273,0.035644,-0.020038,0.094497,-0.035650,-0.019958,0.094512
51,1.700000,0.031205,-0.018549,-0.972944,0.963022,3.921356,-0.450584,-0.000001,0.175873,0.000000,0.264908,0.470875,0.000000,-0.000000,0.051165,0.000000,0.203670,0.151170,-0.000007,-0.019032,0.113590,-0.000020,-0.030147,0.113564,-0.000050,-0.055269,0.103814,0.049732,0.047127,0.090915,0.010370,0.049936,0.111341,0.036217,0.050818,0.104779,0.026974,-0.020467,0.096859,-0.000015,-0.025372,0.111857,-0.049602,0.047240,0.090928,-0.010229,0.049959,0.111344,-0.036075,0.050900,0.104788,-0.026996,-0.020406,0.096866,0.013486,-0.017362,0.105437,-0.013499,-0.017332,0.105440,0.011041,-0.021355,0.104184,-0.011063,-0.021330,0.104187,0.011038,-0.024232,0.103729,-0.011067,-0.024207,0.103731,0.013474,-0.027759,0.104977,-0.013511,-0.027729,0.104980,-0.000011,-0.021639,0.112312,0.022092,-0.021272,0.095015,-0.022117,-0.021222,0.095021,0.035767,-0.019989,0.094372,-0.035789,-0.019908,0.094381
52,1.733333,0.030998,-0.018269,-0.973339,0.582106,4.091749,-0.491420,-0.000000,0.142393,0.000000,0.191159,0.497124,0.000000,-0.000000,0.029841,0.000000,0.189376,0.149584,-0.000002,-0.019113,0.113563,-0.000009,-0.030281,0.113493,-0.000025,-0.055373,0.103704,0.049850,0.048540,0.090780,0.010842,0.050571,0.111348,0.036523,0.052330,0.104577,0.027149,-0.020190,0.096709,-0.000006,-0.025566,0.111819,-0.049772,0.048605,0.090788,-0.010758,0.050585,0.111350,-0.036437,0.052377,0.104583,-0.027158,-0.020157,0.096714,0.013575,-0.017362,0.105431,-0.013578,-0.017345,0.105433,0.011123,-0.021318,0.104178,-0.011131,-0.021305,0.104180,0.011121,-0.024319,0.103693,-0.011133,-0.024305,0.103695,0.013568,-0.027782,0.104942,-0.013585,-0.027765,0.104944,-0.000004,-0.021672,0.112303,0.022249,-0.021096,0.094879,-0.022259,-0.021069,0.094883,0.035848,-0.019905,0.094296,-0.035857,-0.019861,0.094302
53,1.766667,0.031537,-0.018569,-0.974539,0.876608,3.564182,-0.538503,-0.000000,0.069361,0.000000,0.190180,0.548977,0.000000,-0.000000,0.086186,0.000000,0.302800,0.210649,-0.000001,-0.020743,0.113132,-0.000013,-0.032540,0.112943,-0.000040,-0.056577,0.102308,0.049852,0.048723,0.090798,0.011681,0.051355,0.111343,0.037092,0.052947,0.104488,0.027583,-0.021082,0.096210,-0.000009,-0.027982,0.111353,-0.049718,0.048826,0.090816,-0.011534,0.051379,0.111348,-0.036944,0.053024,0.104501,-0.027591,-0.021024,0.096220,0.013794,-0.018527,0.104824,-0.013793,-0.018498,0.104829,0.011316,-0.022386,0.103571,-0.011324,-0.022363,0.103575,0.011311,-0.026371,0.103003,-0.011328,-0.026347,0.103008,0.013782,-0.029787,0.104251,-0.013805,-0.029758,0.104257,-0.000003,-0.022813,0.111921,0.022634,-0.022271,0.094441,-0.022645,-0.022223,0.094450,0.036042,-0.020167,0.094101,-0.036049,-0.020091,0.094115
54,1.800000,0.031867,-0.018365,-0.975387,0.851063,3.396496,-0.778430,-0.000000,0.014543,0.000000,0.151359,0.562387,0.000000,-0.000000,0.033870,0.000000,0.238671,0.258695,0.000008,-0.019483,0.113449,-0.000004,-0.033825,0.112686,-0.000027,-0.057236,0.101564,0.049940,0.049702,0.090717,0.012187,0.051930,0.111357,0.037428,0.054084,0.104341,0.027616,-0.020118,0.096250,-0.000001,-0.029276,0.111101,-0.049815,0.049788,0.090739,-0.012050,0.051951,0.111362,-0.037289,0.054148,0.104357,-0.027608,-0.020071,0.096262,0.013814,-0.017603,0.105279,-0.013798,-0.017579,0.105285,0.011335,-0.021457,0.104025,-0.011326,-0.021437,0.104030,0.011330,-0.027157,0.102888,-0.011331,-0.027138,0.102893,0.013803,-0.030497,0.104135,-0.013809,-0.030473,0.104141,0.000006,-0.021872,0.112240,0.022664,-0.021388,0.094470,-0.022659,-0.021349,0.094480,0.036060,-0.019906,0.094084,-0.036052,-0.019844,0.094099
55,1.833333,0.031979,-0.018270,-0.975469,0.849282,3.361708,-0.858656,-0.000000,0.019014,0.000000,0.156019,0.551556,0.000000,-0.000000,0.021836,0.000000,0.220232,0.258094,0.000007,-0.019541,0.113436,-0.000005,-0.033538,0.112752,-0.000028,-0.057084,0.101738,0.049932,0.049612,0.090725,0.012131,0.051867,0.111356,0.037390,0.053973,0.104356,0.027572,-0.020189,0.096288,-0.000002,-0.028974,0.111160,-0.049807,0.049698,0.090746,-0.011993,0.051888,0.111361,-0.037252,0.054038,0.104372,-0.027566,-0.020141,0.096300,0.013792,-0.017648,0.105261,-0.013777,-0.017624,0.105266,0.011315,-0.021511,0.104007,-0.011308,-0.021491,0.104012,0.011310,-0.026940,0.102945,-0.011313,-0.026921,0.102950,0.013780,-0.030296,0.104193,-0.013789,-0.030272,0.104198,0.000005,-0.021922,0.112223,0.022625,-0.021431,0.094504,-0.022622,-0.021392,0.094514,0.036040,-0.019924,0.094103,-0.036035,-0.019861,0.094119
56,1.866667,0.031945,-0.018273,-0.975239,0.856681,3.394157,-0.833487,-0.000000,0.032356,0.000000,0.166232,0.543311,0.000000,-0.000000,0.026230,0.000000,0.223732,0.248097,0.000007,-0.019553,0.113434,-0.000005,-0.033479,0.112766,-0.000028,-0.057052,0.101774,0.049928,0.049568,0.090728,0.012104,0.051836,0.111356,0.037372,0.053919,0.104363,0.027563,-0.020204,0.096296,-0.000002,-0.028911,0.111172,-0.049803,0.049655,0.090749,-0.011966,0.051857,0.111361,-0.037234,0.053985,0.104379,-0.027557,-0.020155,0.096307,0.013787,-0.017657,0.105257,-0.013773,-0.017633,0.105263,0.011311,-0.021522,0.104003,-0.011305,-0.021502,0.104008,0.011306,-0.026895,0.102957,-0.011309,-0.026875,0.102962,0.013776,-0.030254,0.104204,-0.013784,-0.030230,0.104210,0.000005,-0.021932,0.112219,0.022617,-0.021440,0.094511,-0.022614,-0.021401,0.094521,0.036036,-0.019928,0.094107,-0.036031,-0.019865,0.094123
57,1.900000,0.031929,-0.018278,-0.975159,0.859239,3.406524,-0.821624,-0.000000,0.035687,0.000000,0.168752,0.541445,0.000000,-0.000000,0.027650,0.000000,0.225075,0.245535,0.000007,-0.019555,0.113433,-0.000005,-0.033470,0.112768,-0.000028,-0.057048,0.101779,0.049927,0.049555,0.090729,0.012096,0.051827,0.111356,0.037367,0.053904,0.104365,0.027561,-0.020206,0.096297,-0.000002,-0.028902,0.111173,-0.049802,0.049642,0.090750,-0.011958,0.051848,0.111361,-0.037228,0.053969,0.104381,-0.027556,-0.020158,0.096309,0.013786,-0.017658,0.105256,-0.013773,-0.017634,0.105262,0.011310,-0.021524,0.104003,-0.011304,-0.021504,0.104008,0.011305,-0.026889,0.102959,-0.011309,-0.026869,0.102964,0.013775,-0.030248,0.104206,-0.013784,-0.030224,0.104212,0.000005,-0.021934,0.112219,0.022615,-0.021442,0.094513,-0.022613,-0.021402,0.094522,0.036035,-0.019929,0.094108,-0.036030,-0.019866,0.094123
58,1.933333,0.031909,-0.018285,-0.975068,0.862104,3.420784,-0.807224,-0.000000,0.038603,0.000000,0.170950,0.539866,0.000000,-0.000000,0.028984,0.000000,0.226383,0.243275,0.000007,-0.019556,0.113433,-0.000005,-0.033464,0.112770,-0.000028,-0.057045,0.101783,0.049925,0.049540,0.090730,0.012087,0.051817,0.111356,0.037360,0.053886,0.104367,0.027561,-0.020207,0.096298,-0.000002,-0.028896,0.111175,-0.049800,0.049627,0.090751,-0.011949,0.051838,0.111361,-0.037222,0.053951,0.104383,-0.027555,-0.020159,0.096309,0.013786,-0.017659,0.105256,-0.013772,-0.017635,0.105262,0.011310,-0.021525,0.104002,-0.011304,-0.021505,0.104007,0.011305,-0.026884,0.102960,-0.011309,-0.026865,0.102965,0.013775,-0.030244,0.104207,-0.013783,-0.030220,0.104213,0.000004,-0.021935,0.112218,0.022615,-0.021442,0.094513,-0.022612,-0.021403,0.094523,0.036035,-0.019929,0.094108,-0.036030,-0.019866,0.094124
59,1.966667,0.031904,-0.018287,-0.975046,0.862809,3.424356,-0.803502,-0.000000,0.039144,0.000000,0.171356,0.539581,0.000000,-0.000000,0.029244,0.000000,0.226643,0.242853,0.000007,-0.019556,0.113433,-0.000005,-0.033464,0.112770,-0.000028,-0.057044,0.101783,0.049925,0.049536,0.090731,0.012084,0.051814,0.111356,0.037359,0.053881,0.104368,0.027560,-0.020207,0.096298,-0.000002,-0.028895,0.111175,-0.049800,0.049623,0.090752,-0.011946,0.051835,0.111361,-0.037220,0.053946,0.104384,-0.027555,-0.020159,0.096309,0.013786,-0.017659,0.105256,-0.013772,-0.017635,0.105262,0.011310,-0.021525,0.104002,-0.011304,-0.021505,0.104007,0.011305,-0.026884,0.102960,-0.011308,-0.026864,0.102965,0.013774,-0.030244,0.104208,-0.013783,-0.030220,0.104213,0.000004,-0.021935,0.112218,0.022615,-0.021443,0.094513,-0.022612,-0.021403,0.094523,0.036035,-0.019929,0.094109,-0.036030,-0.019866,0.094124
60,2.000000,0.031901,-0.018288,-0.975032,0.863239,3.426554,-0.801183,-0.000000,0.039423,0.000000,0.171566,0.539435,0.000000,-0.000000,0.029380,0.000000,0.226781,0.242635,0.000007,-0.019556,0.113433,-0.000005,-0.033463,0.112770,-0.000028,-0.057044,0.101783,0.049925,0.049533,0.090731,0.012082,0.051812,0.111356,0.037357,0.053877,0.104368,0.027560,-0.020207,0.096298,-0.000002,-0.028895,0.111175,-0.049800,0.049620,0.090752,-0.011944,0.051833,0.111361,-0.037219,0.053942,0.104384,-0.027555,-0.020159,0.096310,0.013786,-0.017659,0.105256,-0.013772,-0.017635,0.105262,0.011310,-0.021525,0.104002,-0.011304,-0.021505,0.104007,0.011305,-0.026884,0.102960,-0.011308,-0.026864,0.102965,0.013774,-0.030244,0.104208,-0.013783,-0.030220,0.104213,0.000004,-0.021935,0.112218,0.022615,-0.021443,0.094513,-0.022612,-0.021403,0.094523,0.036035,-0.019929,0.094109,-0.036030,-0.019866,0.094124
61,2.033334,0.030759,-0.016694,-0.975580,0.522633,3.908483,-1.286094,-0.000000,0.089611,0.000000,0.228413,0.690166,0.000000,-0.000000,0.121786,0.000000,0.138841,0.278214,0.000011,-0.018813,0.113558,0.000003,-0.034493,0.112192,-0.000010,-0.057851,0.100903,0.049785,0.048211,0.090889,0.011430,0.050978,0.111397,0.036915,0.052344,0.104614,0.028965,-0.021613,0.094783,0.000005,-0.030429,0.110871,-0.049702,0.048262,0.090908,-0.011337,0.050989,0.111401,-0.036823,0.052382,0.104627,-0.028952,-0.021584,0.094793,0.014490,-0.017661,0.105035,-0.014469,-0.017647,0.105040,0.011938,-0.021216,0.103779,-0.011921,-0.021204,0.103783,0.011934,-0.028360,0.102156,-0.011925,-0.028348,0.102161,0.014483,-0.031458,0.103401,-0.014476,-0.031444,0.103406,0.000010,-0.021145,0.112497,0.023864,-0.022305,0.093172,-0.023852,-0.022282,0.093181,0.036662,-0.020377,0.093469,-0.036648,-0.020342,0.093482
62,2.066667,0.030423,-0.016224,-0.975742,0.422123,4.050491,-1.429309,-0.000000,0.098391,0.000000,0.238360,0.716545,0.000000,-0.000000,0.137956,0.000000,0.123451,0.284442,0.000011,-0.018875,0.113548,0.000003,-0.034408,0.112240,-0.000011,-0.057784,0.100976,0.049788,0.048247,0.090885,0.011448,0.051000,0.111396,0.036926,0.052385,0.104607,0.028849,-0.021496,0.094908,0.000005,-0.030302,0.110896,-0.049705,0.048299,0.090903,-0.011353,0.051012,0.111400,-0.036833,0.052423,0.104621,-0.028836,-0.021466,0.094919,0.014431,-0.017661,0.105053,-0.014411,-0.017646,0.105059,0.011886,-0.021241,0.103797,-0.011870,-0.021229,0.103802,0.011882,-0.028238,0.102223,-0.011874,-0.028225,0.102227,0.014424,-0.031357,0.103468,-0.014419,-0.031342,0.103473,0.000010,-0.021210,0.112474,0.023761,-0.022234,0.093284,-0.023750,-0.022209,0.093292,0.036610,-0.020340,0.093522,-0.036597,-0.020302,0.093535
63,2.100000,0.030386,-0.016173,-0.975758,0.411331,4.066019,-1.444509,-0.000000,0.096160,0.000000,0.235822,0.709748,0.000000,-0.000000,0.133811,0.000000,0.127422,0.282820,0.000011,-0.018903,0.113543,0.000002,-0.034369,0.112262,-0.000012,-0.057753,0.101009,0.049791,0.048271,0.090882,0.011460,0.051015,0.111395,0.036935,0.052413,0.104603,0.028796,-0.021443,0.094965,0.000004,-0.030244,0.110907,-0.049706,0.048324,0.090900,-0.011365,0.051028,0.111399,-0.036840,0.052452,0.104616,-0.028783,-0.021412,0.094976,0.014405,-0.017661,0.105062,-0.014385,-0.017646,0.105067,0.011862,-0.021253,0.103806,-0.011846,-0.021240,0.103810,0.011858,-0.028182,0.102253,-0.011850,-0.028169,0.102258,0.014397,-0.031311,0.103499,-0.014392,-0.031296,0.103504,0.000009,-0.021240,0.112463,0.023714,-0.022201,0.093334,-0.023703,-0.022176,0.093343,0.036586,-0.020323,0.093546,-0.036573,-0.020284,0.093560
64,2.133333,0.030569,-0.016430,-0.975666,0.466322,3.989022,-1.365709,-0.000000,0.087524,0.000000,0.226020,0.683630,0.000000,-0.000000,0.117842,0.000000,0.142671,0.276621,0.000011,-0.018924,0.113539,0.000002,-0.034339,0.112278,-0.000013,-0.057730,0.101034,0.049795,0.048309,0.090878,0.011478,0.051039,0.111394,0.036947,0.052457,0.104596,0.028755,-0.021403,0.095009,0.000004,-0.030200,0.110916,-0.049709,0.048362,0.090896,-0.011381,0.051051,0.111398,-0.036852,0.052497,0.104609,-0.028743,-0.021371,0.095020,0.014385,-0.017661,0.105068,-0.014365,-0.017645,0.105073,0.011844,-0.021262,0.103812,-0.011829,-0.021249,0.103816,0.011840,-0.028140,0.102276,-0.011833,-0.028127,0.102281,0.014377,-0.031276,0.103522,-0.014372,-0.031261,0.103527,0.000009,-0.021263,0.112455,0.023678,-0.022177,0.093373,-0.023667,-0.022151,0.093382,0.036568,-0.020310,0.093564,-0.036556,-0.020271,0.093578
65,2.166667,0.030569,-0.016430,-0.975666,0.466322,3.989022,-1.365709,-0.000000,0.087524,0.000000,0.226020,0.683630,0.000000,-0.000000,0.117842,0.000000,0.142671,0.276621,0.000011,-0.018924,0.113539,0.000002,-0.034339,0.112278,-0.000013,-0.057730,0.101034,0.049795,0.048309,0.090878,0.011478,0.051039,0.111394,0.036947,0.052457,0.104596,0.028755,-0.021403,0.095009,0.000004,-0.030200,0.110916,-0.049709,0.048362,0.090896,-0.011381,0.051051,0.111398,-0.036852,0.052497,0.104609,-0.028743,-0.021371,0.095020,0.014385,-0.017661,0.105068,-0.014365,-0.017645,0.105073,0.011844,-0.021262,0.103812,-0.011829,-0.021249,0.103816,0.011840,-0.028140,0.102276,-0.011833,-0.028127,0.102281,0.014377,-0.031276,0.103522,-0.014372,-0.031261,0.103527,0.000009,-0.021263,0.112455,0.023678,-0.022177,0.093373,-0.023667,-0.022151,0.093382,0.036568,-0.020310,0.093564,-0.036556,-0.020271,0.093578
66,2.200000,0.030639,-0.016528,-0.975631,0.487308,3.959552,-1.335692,-0.000000,0.085806,0.000000,0.224072,0.678442,0.000000,-0.000000,0.114668,0.000000,0.145699,0.275390,0.000011,-0.018926,0.113539,0.000002,-0.034337,0.112280,-0.000013,-0.057728,0.101036,0.049796,0.048319,0.090876,0.011483,0.051045,0.111393,0.036950,0.052468,0.104594,0.028752,-0.021399,0.095013,0.000004,-0.030196,0.110917,-0.049710,0.048373,0.090895,-0.011386,0.051058,0.111398,-0.036854,0.052508,0.104608,-0.028740,-0.021368,0.095023,0.014383,-0.017661,0.105069,-0.014363,-0.017645,0.105074,0.011842,-0.021263,0.103813,-0.011827,-0.021250,0.103817,0.011838,-0.028136,0.102278,-0.011831,-0.028123,0.102283,0.014375,-0.031273,0.103524,-0.014371,-0.031258,0.103529,0.000009,-0.021265,0.112454,0.023675,-0.022174,0.093376,-0.023664,-0.022149,0.093385,0.036567,-0.020309,0.093566,-0.036554,-0.020270,0.093580
67,2.233333,0.030657,-0.016554,-0.975622,0.492718,3.951951,-1.327955,-0.000000,0.085480,0.000000,0.223701,0.677455,0.000000,-0.000000,0.114065,0.000000,0.146275,0.275156,0.000011,-0.018926,0.113539,0.000002,-0.034337,0.112280,-0.000013,-0.057728,0.101037,0.049796,0.048321,0.090876,0.011484,0.051047,0.111393,0.036951,0.052471,0.104593,0.028751,-0.021399,0.095013,0.000004,-0.030196,0.110917,-0.049710,0.048375,0.090895,-0.011387,0.051059,0.111398,-0.036855,0.052512,0.104607,-0.028740,-0.021368,0.095024,0.014383,-0.017661,0.105069,-0.014363,-0.017645,0.105074,0.011842,-0.021263,0.103813,-0.011827,-0.021250,0.103817,0.011838,-0.028136,0.102279,-0.011831,-0.028123,0.102283,0.014375,-0.031273,0.103524,-0.014371,-0.031257,0.103529,0.000009,-0.021265,0.112454,0.023674,-0.022174,0.093376,-0.023664,-0.022148,0.093385,0.036566,-0.020309,0.093566,-0.036554,-0.020269,0.093580
68,2.266667,0.030668,-0.016570,-0.975617,0.496084,3.947222,-1.323143,-0.000000,0.085310,0.000000,0.223508,0.676942,0.000000,-0.000000,0.113750,0.000000,0.146575,0.275035,0.000011,-0.018926,0.113539,0.000002,-0.034336,0.112280,-0.000013,-0.057728,0.101037,0.049797,0.048323,0.090876,0.011485,0.051048,0.111393,0.036952,0.052474,0.104593,0.028751,-0.021399,0.095013,0.000004,-0.030196,0.110917,-0.049710,0.048377,0.090894,-0.011388,0.051061,0.111398,-0.036856,0.052514,0.104607,-0.028739,-0.021367,0.095024,0.014383,-0.017661,0.105069,-0.014363,-0.017645,0.105074,0.011842,-0.021263,0.103813,-0.011827,-0.021250,0.103817,0.011838,-0.028135,0.102279,-0.011831,-0.028122,0.102283,0.014375,-0.031273,0.103524,-0.014370,-0.031257,0.103529,0.000009,-0.021265,0.112454,0.023674,-0.022174,0.093377,-0.023664,-0.022148,0.093385,0.036566,-0.020309,0.093566,-0.036554,-0.020269,0.093580
69,2.300000,0.030682,-0.016588,-0.975610,0.500083,3.941603,-1.317425,-0.000000,0.085157,0.000000,0.223335,0.676481,0.000000,-0.000000,0.113469,0.000000,0.146844,0.274925,0.000011,-0.018926,0.113539,0.000002,-0.034336,0.112280,-0.000013,-0.057728,0.101037,0.049797,0.048326,0.090875,0.011487,0.051050,0.111393,0.036953,0.052477,0.104592,0.028751,-0.021398,0.095013,0.000004,-0.030195,0.110917,-0.049710,0.048381,0.090894,-0.011390,0.051063,0.111397,-0.036857,0.052517,0.104606,-0.028739,-0.021367,0.095024,0.014382,-0.017661,0.105069,-0.014363,-0.017645,0.105074,0.011842,-0.021263,0.103813,-0.011827,-0.021250,0.103817,0.011838,-0.028135,0.102279,-0.011831,-0.028122,0.102283,0.014375,-0.031273,0.103524,-0.014370,-0.031257,0.103529,0.000009,-0.021265,0.112454,0.023674,-0.022174,0.093377,-0.023664,-0.022148,0.093386,0.036566,-0.020309,0.093566,-0.036554,-0.020269,0.093580
