frame,time,head_tx,head_ty,head_tz,head_rx,head_ry,head_rz,Brows Inner Up,Brows Inner Down,Brows Outer Up,Brows Outer Down,Lip Stretch,Lip Kiss,Lip Corners Up,Lip Corners Down,Upper Lip Up,Upper Lip Down,Jaw Open,Mouth_Upper_C_tx,Mouth_Upper_C_ty,Mouth_Upper_C_tz,Mouth_Lower_C_tx,Mouth_Lower_C_ty,Mouth_Lower_C_tz,Chin_tx,Chin_ty,Chin_tz,Brow_Outer_L_tx,Brow_Outer_L_ty,Brow_Outer_L_tz,Brow_Inner_L_tx,Brow_Inner_L_ty,Brow_Inner_L_tz,Brow_Middle_L_tx,Brow_Middle_L_ty,Brow_Middle_L_tz,Mouth_Corner_L_tx,Mouth_Corner_L_ty,Mouth_Corner_L_tz,Mouth_Inner_Lower_C_tx,Mouth_Inner_Lower_C_ty,Mouth_Inner_Lower_C_tz,Brow_Outer_R_tx,Brow_Outer_R_ty,Brow_Outer_R_tz,Brow_Inner_R_tx,Brow_Inner_R_ty,Brow_Inner_R_tz,Brow_Middle_R_tx,Brow_Middle_R_ty,Brow_Middle_R_tz,Mouth_Corner_R_tx,Mouth_Corner_R_ty,Mouth_Corner_R_tz,Mouth_Upper_L_tx,Mouth_Upper_L_ty,Mouth_Upper_L_tz,Mouth_Upper_R_tx,Mouth_Upper_R_ty,Mouth_Upper_R_tz,Mouth_Inner_Upper_L_tx,Mouth_Inner_Upper_L_ty,Mouth_Inner_Upper_L_tz,Mouth_Inner_Upper_R_tx,Mouth_Inner_Upper_R_ty,Mouth_Inner_Upper_R_tz,Mouth_Inner_Lower_L_tx,Mouth_Inner_Lower_L_ty,Mouth_Inner_Lower_L_tz,Mouth_Inner_Lower_R_tx,Mouth_Inner_Lower_R_ty,Mouth_Inner_Lower_R_tz,Mouth_Lower_L_tx,Mouth_Lower_L_ty,Mouth_Lower_L_tz,Mouth_Lower_R_tx,Mouth_Lower_R_ty,Mouth_Lower_R_tz,Mouth_Inner_Upper_C_tx,Mouth_Inner_Upper_C_ty,Mouth_Inner_Upper_C_tz,Mouth_Inner_Corner_L_tx,Mouth_Inner_Corner_L_ty,Mouth_Inner_Corner_L_tz,Mouth_Inner_Corner_R_tx,Mouth_Inner_Corner_R_ty,Mouth_Inner_Corner_R_tz,Cheek_L_tx,Cheek_L_ty,Cheek_L_tz,Cheek_R_tx,Cheek_R_ty,Cheek_R_tz
22,0.733333,0.030109,-0.016477,-0.986806,-5.120788,0.049429,-4.070053,0.111893,-0.002417,0.073098,-0.000015,0.601919,-0.000119,-0.000003,0.286063,0.255741,-0.000012,0.235781,-0.000738,-0.015811,0.115074,-0.000714,-0.035424,0.112963,-0.000633,-0.057384,0.102093,0.049812,0.055057,0.090629,0.013007,0.054698,0.111528,0.037786,0.059767,0.103969,0.023354,-0.025995,0.096235,-0.000706,-0.030889,0.111382,-0.051021,0.055010,0.089982,-0.014487,0.054685,0.111352,-0.039172,0.059731,0.103476,-0.024573,-0.026020,0.095925,0.011301,-0.017211,0.106440,-0.012662,-0.017223,0.106284,0.008830,-0.021063,0.105171,-0.010171,-0.021072,0.105048,0.008851,-0.029692,0.102682,-0.010151,-0.029701,0.102559,0.011325,-0.033282,0.103951,-0.012638,-0.033294,0.103796,-0.000728,-0.019663,0.113871,0.018403,-0.024819,0.094479,-0.019601,-0.024839,0.094233,0.033658,-0.023135,0.094426,-0.034856,-0.023170,0.093982
23,0.766667,0.030162,-0.016633,-0.986838,-4.949558,0.056648,-4.034820,0.101673,-0.001595,0.082668,-0.000007,0.590197,-0.000059,-0.000001,0.320749,0.309870,-0.000006,0.216940,-0.000659,-0.015347,0.115189,-0.000644,-0.034480,0.113148,-0.000579,-0.056904,0.102636,0.049933,0.055397,0.090543,0.012984,0.054654,0.111514,0.037796,0.060010,0.103904,0.023419,-0.026461,0.096188,-0.000636,-0.029946,0.111566,-0.051001,0.055376,0.089958,-0.014298,0.054648,0.111356,-0.039022,0.059994,0.103459,-0.024513,-0.026470,0.095913,0.011374,-0.017042,0.106478,-0.012592,-0.017047,0.106340,0.008901,-0.020893,0.105212,-0.010102,-0.020897,0.105103,0.008917,-0.029068,0.102791,-0.010087,-0.029072,0.102682,0.011391,-0.032693,0.104058,-0.012575,-0.032697,0.103921,-0.000652,-0.019310,0.113987,0.018466,-0.024975,0.094443,-0.019541,-0.024982,0.094224,0.033721,-0.023264,0.094406,-0.034795,-0.023278,0.094012
24,0.800000,0.028744,-0.019554,-0.985680,-2.767649,0.673835,-3.963908,0.059779,-0.000529,0.016051,-0.000002,0.872264,-0.000014,-0.000000,0.399553,0.414694,-0.000001,0.341132,-0.000370,-0.014736,0.115233,-0.000346,-0.037820,0.111863,-0.000296,-0.059043,0.100214,0.049993,0.054040,0.090605,0.012882,0.054082,0.111524,0.037792,0.058603,0.104047,0.026086,-0.027211,0.093658,-0.000344,-0.034155,0.110751,-0.050662,0.053984,0.090266,-0.013693,0.054067,0.111434,-0.038557,0.058561,0.103790,-0.026669,-0.027239,0.093484,0.012851,-0.017061,0.106129,-0.013527,-0.017075,0.106042,0.010241,-0.020376,0.104866,-0.010906,-0.020387,0.104796,0.010260,-0.032462,0.101322,-0.010888,-0.032474,0.101252,0.012872,-0.035520,0.102581,-0.013506,-0.035534,0.102494,-0.000365,-0.018430,0.114297,0.020860,-0.025550,0.092203,-0.021435,-0.025573,0.092063,0.035038,-0.023519,0.093237,-0.035623,-0.023556,0.093005
25,0.833333,0.028809,-0.019638,-0.985460,-2.612668,0.632693,-3.694427,0.038521,-0.000284,-0.010429,-0.000001,0.914706,-0.000007,-0.000000,0.457386,0.431029,-0.000001,0.317583,-0.000365,-0.014662,0.115239,-0.000343,-0.036804,0.112000,-0.000295,-0.058574,0.100752,0.049967,0.053625,0.090633,0.012659,0.053814,0.111519,0.037647,0.058108,0.104108,0.026321,-0.028102,0.093365,-0.000342,-0.033223,0.110931,-0.050613,0.053571,0.090307,-0.013441,0.053800,0.111434,-0.038385,0.058067,0.103860,-0.026895,-0.028130,0.093193,0.012970,-0.017226,0.105981,-0.013638,-0.017240,0.105894,0.010348,-0.020490,0.104718,-0.011004,-0.020501,0.104649,0.010365,-0.031937,0.101323,-0.010987,-0.031948,0.101253,0.012990,-0.034999,0.102582,-0.013617,-0.035013,0.102496,-0.000360,-0.018330,0.114328,0.021069,-0.026086,0.091949,-0.021635,-0.026108,0.091810,0.035144,-0.023768,0.093136,-0.035721,-0.023805,0.092906
26,0.866667,0.029081,-0.018895,-0.985481,-3.021293,0.441655,-3.444610,0.034739,-0.000149,0.010187,-0.000000,0.880058,-0.000003,-0.000000,0.442661,0.420943,-0.000000,0.274120,-0.000409,-0.014636,0.115256,-0.000389,-0.035566,0.112314,-0.000341,-0.057894,0.101522,0.049991,0.054004,0.090592,0.012624,0.053877,0.111511,0.037617,0.058442,0.104062,0.026006,-0.027700,0.093685,-0.000387,-0.031885,0.111191,-0.050681,0.053960,0.090234,-0.013463,0.053865,0.111419,-0.038407,0.058408,0.103792,-0.026656,-0.027722,0.093495,0.012791,-0.017099,0.106088,-0.013540,-0.017110,0.105993,0.010184,-0.020424,0.104826,-0.010921,-0.020433,0.104750,0.010200,-0.030823,0.101702,-0.010906,-0.030832,0.101626,0.012809,-0.033929,0.102963,-0.013522,-0.033940,0.102868,-0.000404,-0.018355,0.114315,0.020785,-0.025708,0.092229,-0.021426,-0.025725,0.092077,0.034984,-0.023641,0.093277,-0.035635,-0.023670,0.093022
27,0.900000,0.029267,-0.018478,-0.985562,-3.313846,0.326248,-3.397180,0.038728,-0.000039,0.023650,-0.000000,0.838000,-0.000001,-0.000000,0.426221,0.398913,-0.000000,0.262249,-0.000411,-0.014677,0.115248,-0.000391,-0.035737,0.112293,-0.000342,-0.057973,0.101433,0.049991,0.054027,0.090592,0.012629,0.053889,0.111512,0.037620,0.058467,0.104060,0.025960,-0.027678,0.093730,-0.000388,-0.032040,0.111162,-0.050686,0.053983,0.090230,-0.013476,0.053877,0.111418,-0.038417,0.058434,0.103787,-0.026614,-0.027700,0.093540,0.012767,-0.017114,0.106089,-0.013520,-0.017126,0.105993,0.010163,-0.020450,0.104826,-0.010904,-0.020459,0.104750,0.010179,-0.030937,0.101685,-0.010888,-0.030946,0.101609,0.012786,-0.034052,0.102947,-0.013501,-0.034063,0.102851,-0.000406,-0.018394,0.114303,0.020745,-0.025716,0.092269,-0.021389,-0.025734,0.092117,0.034963,-0.023636,0.093296,-0.035617,-0.023666,0.093041
28,0.933333,0.029293,-0.018443,-0.985591,-3.358809,0.313967,-3.423456,0.040447,-0.000019,0.025533,-0.000000,0.828623,-0.000000,-0.000000,0.422695,0.393054,-0.000000,0.263560,-0.000411,-0.014683,0.115247,-0.000391,-0.035761,0.112290,-0.000342,-0.057984,0.101421,0.049991,0.054033,0.090592,0.012631,0.053892,0.111512,0.037621,0.058475,0.104060,0.025954,-0.027674,0.093736,-0.000389,-0.032062,0.111157,-0.050688,0.053990,0.090229,-0.013480,0.053881,0.111418,-0.038419,0.058442,0.103786,-0.026608,-0.027697,0.093546,0.012764,-0.017117,0.106089,-0.013517,-0.017128,0.105993,0.010160,-0.020454,0.104826,-0.010901,-0.020463,0.104750,0.010176,-0.030953,0.101683,-0.010885,-0.030962,0.101607,0.012783,-0.034070,0.102944,-0.013498,-0.034081,0.102849,-0.000406,-0.018400,0.114301,0.020739,-0.025717,0.092275,-0.021384,-0.025735,0.092122,0.034960,-0.023635,0.093299,-0.035615,-0.023665,0.093043
29,0.966667,0.028912,-0.018293,-0.985145,-3.937560,0.310302,-3.237600,0.058985,-0.000010,0.086107,-0.000000,0.675815,-0.000000,-0.000000,0.034359,0.364558,-0.000000,0.236493,-0.000458,-0.014685,0.115315,-0.000437,-0.035118,0.112775,-0.000382,-0.057413,0.102078,0.050075,0.055156,0.090485,0.012803,0.054243,0.111517,0.037721,0.059581,0.103919,0.024532,-0.022079,0.095519,-0.000433,-0.030922,0.111377,-0.050855,0.055102,0.090082,-0.013751,0.054229,0.111411,-0.038614,0.059541,0.103614,-0.025279,-0.022106,0.095317,0.012029,-0.015806,0.107111,-0.012876,-0.015819,0.107010,0.009502,-0.019449,0.105848,-0.010336,-0.019459,0.105767,0.009519,-0.028877,0.103009,-0.010320,-0.028888,0.102929,0.012049,-0.031946,0.104271,-0.012856,-0.031960,0.104170,-0.000451,-0.018653,0.114216,0.019472,-0.021711,0.093823,-0.020205,-0.021732,0.093662,0.034309,-0.022032,0.093924,-0.035043,-0.022069,0.093643
30,1.000000,0.028790,-0.018257,-0.985015,-4.133813,0.310453,-3.201274,0.062226,-0.000002,0.094425,-0.000000,0.652461,-0.000000,-0.000000,-0.017405,0.358456,-0.000000,0.234372,-0.000452,-0.014687,0.115306,-0.000431,-0.035205,0.112715,-0.000377,-0.057486,0.101994,0.050071,0.055109,0.090490,0.012796,0.054230,0.111517,0.037717,0.059536,0.103925,0.024701,-0.022753,0.095306,-0.000428,-0.031068,0.111349,-0.050848,0.055056,0.090088,-0.013741,0.054216,0.111411,-0.038607,0.059496,0.103621,-0.025437,-0.022779,0.095106,0.012116,-0.015965,0.106988,-0.012953,-0.015978,0.106888,0.009581,-0.019571,0.105724,-0.010403,-0.019582,0.105645,0.009597,-0.029134,0.102848,-0.010387,-0.029144,0.102769,0.012136,-0.032209,0.104110,-0.012933,-0.032222,0.104010,-0.000446,-0.018625,0.114225,0.019622,-0.022194,0.093638,-0.020346,-0.022215,0.093478,0.034387,-0.022225,0.093849,-0.035111,-0.022261,0.093572
31,1.033333,0.028810,-0.018269,-0.985043,-4.108274,0.311185,-3.220397,0.061084,-0.000001,0.089967,-0.000000,0.662948,-0.000000,-0.000000,0.011675,0.359853,-0.000000,0.236875,-0.000452,-0.014687,0.115305,-0.000430,-0.035217,0.112707,-0.000376,-0.057496,0.101982,0.050070,0.055095,0.090492,0.012794,0.054226,0.111517,0.037716,0.059523,0.103927,0.024725,-0.022850,0.095275,-0.000427,-0.031088,0.111345,-0.050846,0.055043,0.090090,-0.013739,0.054212,0.111411,-0.038605,0.059483,0.103623,-0.025459,-0.022876,0.095076,0.012129,-0.015987,0.106970,-0.012964,-0.016001,0.106870,0.009592,-0.019589,0.105707,-0.010413,-0.019599,0.105627,0.009608,-0.029170,0.102825,-0.010396,-0.029181,0.102746,0.012149,-0.032246,0.104087,-0.012944,-0.032259,0.103987,-0.000445,-0.018621,0.114227,0.019644,-0.022263,0.093612,-0.020366,-0.022284,0.093452,0.034398,-0.022252,0.093839,-0.035121,-0.022289,0.093562
32,1.066667,0.029473,-0.019325,-0.984721,-3.454749,0.181969,-3.060892,0.004116,-0.000001,0.111341,-0.000000,0.770383,-0.000000,0.014081,-0.039747,0.378869,-0.000000,0.210875,-0.000340,-0.014657,0.115265,-0.000329,-0.033751,0.112746,-0.000293,-0.056925,0.102633,0.050220,0.055149,0.090387,0.012208,0.053582,0.111496,0.037359,0.059177,0.103926,0.025748,-0.021611,0.094413,-0.000326,-0.029959,0.111564,-0.050798,0.055124,0.090079,-0.012914,0.053576,0.111419,-0.038022,0.059159,0.103696,-0.026300,-0.021623,0.094258,0.012697,-0.015780,0.106991,-0.013327,-0.015786,0.106913,0.010106,-0.019173,0.105731,-0.010727,-0.019178,0.105669,0.010116,-0.028038,0.103004,-0.010717,-0.028043,0.102942,0.012708,-0.030789,0.104264,-0.013316,-0.030794,0.104186,-0.000337,-0.018423,0.114290,0.020561,-0.021234,0.092840,-0.021105,-0.021244,0.092716,0.034900,-0.021897,0.093394,-0.035447,-0.021913,0.093185
33,1.100000,0.029145,-0.019789,-0.984723,-3.088206,0.445458,-3.222273,-0.001607,-0.000000,0.075277,-0.000000,0.852332,-0.000000,0.110106,-0.038137,0.370900,-0.000000,0.165361,-0.000351,-0.014998,0.115161,-0.000333,-0.032035,0.112946,-0.000290,-0.056172,0.103527,0.050113,0.054515,0.090492,0.012258,0.053541,0.111516,0.037382,0.058655,0.104022,0.026222,-0.020410,0.094019,-0.000332,-0.028416,0.111858,-0.050742,0.054456,0.090177,-0.013018,0.053527,0.111437,-0.038101,0.058611,0.103785,-0.026784,-0.020442,0.093853,0.012927,-0.015763,0.107011,-0.013576,-0.015779,0.106929,0.010311,-0.019051,0.105750,-0.010948,-0.019064,0.105683,0.010323,-0.026591,0.103370,-0.010936,-0.026604,0.103304,0.012942,-0.029131,0.104629,-0.013561,-0.029147,0.104546,-0.000346,-0.018603,0.114238,0.020983,-0.020305,0.092480,-0.021535,-0.020331,0.092347,0.035109,-0.021570,0.093179,-0.035664,-0.021612,0.092957
34,1.133333,0.029022,-0.019873,-0.984754,-3.002184,0.530525,-3.285348,0.001374,-0.000000,0.066163,-0.000000,0.861415,-0.000000,0.125846,-0.026274,0.368508,-0.000000,0.159978,-0.000355,-0.014972,0.115171,-0.000337,-0.032245,0.112927,-0.000294,-0.056262,0.103422,0.050112,0.054526,0.090492,0.012267,0.053554,0.111516,0.037388,0.058671,0.104020,0.026140,-0.020578,0.094086,-0.000336,-0.028597,0.111823,-0.050744,0.054468,0.090175,-0.013031,0.053539,0.111437,-0.038110,0.058628,0.103782,-0.026709,-0.020609,0.093919,0.012884,-0.015777,0.107006,-0.013541,-0.015792,0.106923,0.010272,-0.019082,0.105745,-0.010917,-0.019094,0.105678,0.010284,-0.026766,0.103329,-0.010905,-0.026778,0.103262,0.012900,-0.029338,0.104588,-0.013525,-0.029353,0.104505,-0.000350,-0.018596,0.114240,0.020909,-0.020437,0.092541,-0.021469,-0.020462,0.092407,0.035070,-0.021617,0.093215,-0.035633,-0.021658,0.092992
35,1.166667,0.028976,-0.019763,-0.984811,-3.050612,0.539913,-3.311979,0.008070,-0.000000,0.066299,-0.000000,0.843576,-0.000000,0.112628,-0.009011,0.367967,-0.000000,0.169376,-0.000357,-0.014954,0.115178,-0.000340,-0.032384,0.112914,-0.000296,-0.056321,0.103352,0.050112,0.054540,0.090492,0.012279,0.053569,0.111516,0.037396,0.058691,0.104017,0.026086,-0.020689,0.094131,-0.000339,-0.028717,0.111800,-0.050746,0.054482,0.090173,-0.013046,0.053554,0.111436,-0.038120,0.058648,0.103778,-0.026660,-0.020719,0.093963,0.012856,-0.015786,0.107003,-0.013517,-0.015801,0.106919,0.010247,-0.019103,0.105741,-0.010896,-0.019115,0.105674,0.010259,-0.026883,0.103301,-0.010884,-0.026895,0.103234,0.012871,-0.029476,0.104561,-0.013502,-0.029491,0.104477,-0.000352,-0.018592,0.114241,0.020861,-0.020525,0.092581,-0.021425,-0.020549,0.092447,0.035045,-0.021648,0.093239,-0.035612,-0.021688,0.093015
36,1.200000,0.028980,-0.019703,-0.984829,-3.086152,0.528200,-3.311340,0.009860,-0.000000,0.067413,-0.000000,0.836805,-0.000000,0.106552,-0.004885,0.368075,-0.000000,0.173013,-0.000358,-0.014951,0.115179,-0.000341,-0.032404,0.112912,-0.000297,-0.056329,0.103342,0.050112,0.054544,0.090492,0.012282,0.053573,0.111516,0.037398,0.058696,0.104017,0.026078,-0.020705,0.094137,-0.000339,-0.028735,0.111797,-0.050746,0.054486,0.090172,-0.013050,0.053559,0.111436,-0.038123,0.058653,0.103777,-0.026653,-0.020735,0.093969,0.012852,-0.015787,0.107003,-0.013514,-0.015802,0.106919,0.010243,-0.019106,0.105741,-0.010893,-0.019118,0.105674,0.010255,-0.026899,0.103297,-0.010881,-0.026911,0.103230,0.012867,-0.029496,0.104557,-0.013498,-0.029511,0.104473,-0.000353,-0.018591,0.114241,0.020854,-0.020538,0.092587,-0.021419,-0.020562,0.092453,0.035041,-0.021652,0.093242,-0.035609,-0.021692,0.093018
37,1.233333,0.028980,-0.019703,-0.984829,-3.086152,0.528200,-3.311340,0.009860,-0.000000,0.067413,-0.000000,0.836805,-0.000000,0.106552,-0.004885,0.368075,-0.000000,0.173013,-0.000358,-0.014951,0.115179,-0.000341,-0.032404,0.112912,-0.000297,-0.056329,0.103342,0.050112,0.054544,0.090492,0.012282,0.053573,0.111516,0.037398,0.058696,0.104017,0.026078,-0.020705,0.094137,-0.000339,-0.028735,0.111797,-0.050746,0.054486,0.090172,-0.013050,0.053559,0.111436,-0.038123,0.058653,0.103777,-0.026653,-0.020735,0.093969,0.012852,-0.015787,0.107003,-0.013514,-0.015802,0.106919,0.010243,-0.019106,0.105741,-0.010893,-0.019118,0.105674,0.010255,-0.026899,0.103297,-0.010881,-0.026911,0.103230,0.012867,-0.029496,0.104557,-0.013498,-0.029511,0.104473,-0.000353,-0.018591,0.114241,0.020854,-0.020538,0.092587,-0.021419,-0.020562,0.092453,0.035041,-0.021652,0.093242,-0.035609,-0.021692,0.093018
38,1.266667,0.027969,-0.018368,-0.985166,-3.490629,1.039571,-2.882155,-0.004150,0.000889,-0.008745,-0.000000,0.776775,-0.000000,-0.026033,0.014487,0.410194,-0.000000,0.148469,-0.000341,-0.014456,0.115328,-0.000314,-0.031716,0.113144,-0.000258,-0.055932,0.103825,0.049956,0.053383,0.090640,0.012095,0.053238,0.111534,0.037263,0.057574,0.104190,0.025706,-0.022343,0.094402,-0.000315,-0.027904,0.111954,-0.050634,0.053270,0.090329,-0.012903,0.053210,0.111457,-0.038035,0.057490,0.103957,-0.026239,-0.022402,0.094241,0.012673,-0.015825,0.106962,-0.013299,-0.015855,0.106881,0.010088,-0.019232,0.105699,-0.010699,-0.019255,0.105635,0.010104,-0.026608,0.103310,-0.010683,-0.026631,0.103246,0.012696,-0.029419,0.104568,-0.013277,-0.029448,0.104488,-0.000333,-0.018302,0.114345,0.020524,-0.021547,0.092833,-0.021050,-0.021594,0.092704,0.034887,-0.022129,0.093405,-0.035414,-0.022208,0.093188
39,1.300000,0.027948,-0.018317,-0.985179,-3.511911,1.047206,-2.870130,-0.003250,0.000855,-0.005500,-0.000000,0.777513,-0.000000,-0.022427,0.014535,0.408626,-0.000000,0.150253,-0.000341,-0.014476,0.115322,-0.000316,-0.031746,0.113135,-0.000260,-0.055950,0.103804,0.049959,0.053407,0.090637,0.012100,0.053246,0.111533,0.037267,0.057598,0.104186,0.025720,-0.022278,0.094392,-0.000316,-0.027941,0.111947,-0.050637,0.053296,0.090326,-0.012907,0.053218,0.111456,-0.038038,0.057515,0.103954,-0.026256,-0.022335,0.094231,0.012680,-0.015824,0.106963,-0.013308,-0.015853,0.106883,0.010094,-0.019227,0.105701,-0.010707,-0.019250,0.105636,0.010110,-0.026622,0.103309,-0.010691,-0.026645,0.103245,0.012703,-0.029425,0.104567,-0.013285,-0.029453,0.104487,-0.000334,-0.018314,0.114341,0.020537,-0.021507,0.092823,-0.021065,-0.021553,0.092695,0.034893,-0.022110,0.093399,-0.035422,-0.022188,0.093181
40,1.333333,0.028040,-0.018405,-0.985156,-3.494188,0.996450,-2.904466,-0.001218,0.000753,0.003640,-0.000000,0.782609,-0.000000,-0.008880,0.013221,0.403834,-0.000000,0.154054,-0.000342,-0.014490,0.115318,-0.000316,-0.031767,0.113128,-0.000261,-0.055961,0.103790,0.049962,0.053436,0.090634,0.012106,0.053256,0.111533,0.037271,0.057627,0.104182,0.025730,-0.022234,0.094385,-0.000317,-0.027965,0.111943,-0.050639,0.053326,0.090322,-0.012912,0.053228,0.111456,-0.038041,0.057545,0.103949,-0.026266,-0.022291,0.094224,0.012685,-0.015823,0.106965,-0.013313,-0.015851,0.106884,0.010098,-0.019224,0.105702,-0.010712,-0.019246,0.105637,0.010114,-0.026631,0.103308,-0.010696,-0.026654,0.103244,0.012707,-0.029428,0.104567,-0.013291,-0.029457,0.104486,-0.000335,-0.018322,0.114338,0.020546,-0.021481,0.092817,-0.021074,-0.021526,0.092688,0.034897,-0.022098,0.093395,-0.035427,-0.022174,0.093177
41,1.366667,0.028081,-0.018450,-0.985145,-3.483048,0.974291,-2.920710,-0.000674,0.000724,0.006182,-0.000000,0.784152,-0.000000,-0.004972,0.012796,0.402486,-0.000000,0.155059,-0.000342,-0.014492,0.115317,-0.000316,-0.031770,0.113127,-0.000261,-0.055963,0.103788,0.049963,0.053444,0.090633,0.012107,0.053258,0.111533,0.037272,0.057635,0.104181,0.025731,-0.022228,0.094384,-0.000317,-0.027968,0.111942,-0.050640,0.053335,0.090321,-0.012914,0.053231,0.111455,-0.038042,0.057553,0.103948,-0.026268,-0.022284,0.094223,0.012685,-0.015823,0.106965,-0.013314,-0.015851,0.106884,0.010099,-0.019223,0.105702,-0.010712,-0.019246,0.105637,0.010114,-0.026633,0.103308,-0.010697,-0.026655,0.103244,0.012708,-0.029429,0.104566,-0.013292,-0.029457,0.104486,-0.000335,-0.018323,0.114337,0.020547,-0.021477,0.092816,-0.021076,-0.021522,0.092687,0.034897,-0.022096,0.093394,-0.035428,-0.022172,0.093176
42,1.400000,0.029088,-0.018841,-0.985564,-3.135367,0.483257,-3.172727,-0.000360,0.038989,0.037017,-0.000000,0.966042,-0.000000,0.140527,-0.000918,0.429546,-0.000000,0.138641,-0.000342,-0.014471,0.115231,-0.000329,-0.030422,0.112949,-0.000293,-0.055570,0.104210,0.050068,0.053710,0.090542,0.011672,0.052884,0.111506,0.036998,0.057613,0.104152,0.027411,-0.019929,0.092877,-0.000327,-0.027229,0.112088,-0.050660,0.053667,0.090238,-0.012390,0.052874,0.111433,-0.037676,0.057581,0.103927,-0.027955,-0.019951,0.092711,0.013525,-0.015451,0.107018,-0.014158,-0.015462,0.106934,0.010842,-0.018476,0.105757,-0.011465,-0.018485,0.105689,0.010852,-0.025577,0.103405,-0.011456,-0.025585,0.103337,0.013537,-0.027782,0.104665,-0.014146,-0.027792,0.104581,-0.000338,-0.017986,0.114440,0.022040,-0.019685,0.091463,-0.022576,-0.019702,0.091329,0.035640,-0.021425,0.092656,-0.036181,-0.021453,0.092440
43,1.433333,0.027323,-0.018816,-0.986199,-3.338904,1.173489,-2.493817,-0.000088,0.021071,0.102962,-0.000000,0.976129,-0.000000,0.095088,-0.002890,0.405388,-0.000000,0.109069,-0.000268,-0.014850,0.115155,-0.000242,-0.029694,0.113141,-0.000186,-0.055197,0.104681,0.050186,0.054804,0.090425,0.011889,0.053169,0.111530,0.037137,0.058669,0.104015,0.027268,-0.021154,0.092976,-0.000244,-0.026424,0.112240,-0.050790,0.054667,0.090170,-0.012596,0.053136,0.111469,-0.037820,0.058568,0.103826,-0.027674,-0.021230,0.092838,0.013490,-0.015919,0.106787,-0.013981,-0.015957,0.106718,0.010822,-0.018993,0.105525,-0.011298,-0.019023,0.105470,0.010836,-0.025212,0.103428,-0.011284,-0.025243,0.103373,0.013512,-0.027555,0.104685,-0.013959,-0.027593,0.104616,-0.000261,-0.018325,0.114339,0.021919,-0.020588,0.091559,-0.022320,-0.020649,0.091448,0.035615,-0.021788,0.092719,-0.036018,-0.021887,0.092539
44,1.466667,0.027001,-0.018743,-0.986135,-3.401845,1.271044,-2.377936,-0.000050,0.023942,0.110763,-0.000000,0.972894,-0.000000,0.075123,-0.001909,0.402103,-0.000000,0.109525,-0.000272,-0.014825,0.115164,-0.000247,-0.029776,0.113137,-0.000191,-0.055228,0.104643,0.050182,0.054774,0.090429,0.011894,0.053171,0.111530,0.037140,0.058647,0.104018,0.027217,-0.021120,0.093026,-0.000249,-0.026489,0.112227,-0.050786,0.054639,0.090173,-0.012602,0.053138,0.111468,-0.037824,0.058546,0.103828,-0.027632,-0.021194,0.092887,0.013463,-0.015893,0.106806,-0.013962,-0.015930,0.106736,0.010797,-0.018978,0.105544,-0.011281,-0.019007,0.105488,0.010811,-0.025255,0.103431,-0.011267,-0.025285,0.103375,0.013484,-0.027608,0.104688,-0.013941,-0.027645,0.104618,-0.000266,-0.018314,0.114342,0.021873,-0.020566,0.091603,-0.022283,-0.020626,0.091491,0.035590,-0.021778,0.092741,-0.036002,-0.021874,0.092559
45,1.500000,0.026967,-0.018718,-0.986074,-3.419286,1.279500,-2.371672,-0.000027,0.023603,0.106323,-0.000000,0.964072,-0.000000,0.069987,-0.001133,0.401951,-0.000000,0.112193,-0.000275,-0.014813,0.115168,-0.000249,-0.029813,0.113136,-0.000194,-0.055243,0.104626,0.050178,0.054753,0.090432,0.011897,0.053172,0.111530,0.037142,0.058631,0.104021,0.027194,-0.021105,0.093049,-0.000251,-0.026518,0.112222,-0.050784,0.054619,0.090175,-0.012606,0.053139,0.111468,-0.037827,0.058531,0.103830,-0.027613,-0.021178,0.092909,0.013450,-0.015881,0.106814,-0.013953,-0.015918,0.106744,0.010785,-0.018970,0.105553,-0.011274,-0.019000,0.105496,0.010799,-0.025275,0.103432,-0.011260,-0.025304,0.103376,0.013471,-0.027632,0.104689,-0.013932,-0.027668,0.104619,-0.000268,-0.018309,0.114344,0.021853,-0.020556,0.091623,-0.022266,-0.020615,0.091510,0.035579,-0.021774,0.092751,-0.035994,-0.021869,0.092568
46,1.533333,0.026806,-0.018773,-0.986356,-3.447958,1.306686,-2.189990,0.047104,-0.005026,0.099828,-0.000000,0.760177,-0.000000,0.106184,-0.000340,0.361111,-0.000000,0.115576,-0.000241,-0.014907,0.115225,-0.000215,-0.030466,0.113437,-0.000160,-0.055274,0.104587,0.050224,0.055405,0.090392,0.012799,0.054080,0.111528,0.037749,0.059696,0.103869,0.025594,-0.020634,0.094696,-0.000218,-0.026584,0.112209,-0.050790,0.055264,0.090161,-0.013459,0.054044,0.111468,-0.038389,0.059589,0.103695,-0.025966,-0.020706,0.094579,0.012669,-0.015701,0.107114,-0.013111,-0.015737,0.107055,0.010094,-0.019151,0.105853,-0.010521,-0.019180,0.105806,0.010107,-0.025225,0.103843,-0.010508,-0.025254,0.103796,0.012690,-0.027963,0.105099,-0.013089,-0.027999,0.105040,-0.000233,-0.018676,0.114221,0.020433,-0.020339,0.093085,-0.020799,-0.020396,0.092991,0.034883,-0.021636,0.093462,-0.035247,-0.021733,0.093303
